name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dario Hunt,60,0.222,0.17800000000000002,0.47700000000000004,0.18,0.16699999999999998,0.25,2011-12
Olek Czyz,33,0.17800000000000002,0.18600000000000003,0.7240000000000001,0.034,0.039,0.5,2011-12
Jerry Evans,21,0.321,0.364,0.667,0.059000000000000004,0.055999999999999994,0.33299999999999996,2011-12
Devonte Elliott,8,0.316,0.222,0.33299999999999996,0.067,0.1,0.5,2011-12
Deonte Burton,7,0.035,0.021,0.33299999999999996,0.032,0.048,0.5,2011-12
Kevin Panzer,7,0.261,0.214,0.5,0.038,0,0,2011-12
Patrick Nyeko,6,0.462,0.5,0.5,0,0,NA,2011-12
Jordan Burris,3,0.083,0.067,0.5,0.067,0,0,2011-12
Malik Story,3,0.036000000000000004,0.036000000000000004,0.5,0,0,NA,2011-12
Total,148,0.17800000000000002,0.165,0.56,0.054000000000000006,0.047,0.32299999999999995,2011-12
