name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Corey Hall,16,0.2,0.22899999999999998,0.727,0.152,0.2,0.2,2012-13
Adam Young,14,0.196,0.303,0.909,0.06,0,0,2012-13
Stephon Carter,13,0.066,0.08,0.818,0.012,0,0,2012-13
Tyrone White,11,0.145,0.17600000000000002,0.75,0.04,0.133,1,2012-13
Brandon Barnes,11,0.062,0.044000000000000004,0.4,0.015,0,0,2012-13
Mo Hughley,5,0.25,0.4,0.667,0.28600000000000003,0,0,2012-13
Erik Kinney,3,0,0,NA,0.2,0,0,2012-13
Kregg Jones,3,0.3,0.5,1,0,0,NA,2012-13
Britton Williams,1,0.021,0.04,1,0,0,NA,2012-13
Justin Omogun,1,0,0,NA,0.25,0,0,2012-13
Javonte Maynor,1,0,0,NA,0.026000000000000002,0,0,2012-13
Total,79,0.09300000000000001,0.115,0.741,0.040999999999999995,0.022000000000000002,0.15,2012-13
