name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Chris Vogt,27,0.161,0.126,0.56,0.036000000000000004,0,0,2019-20
Keith Williams,22,0.12,0.12,0.526,0.039,0.038,0.33299999999999996,2019-20
Tre Scott,21,0.14800000000000002,0.146,0.684,0.011000000000000001,0,0,2019-20
Jarron Cumberland,5,0.011000000000000001,0.023,1,0.057999999999999996,0.107,0.75,2019-20
Jaume Sorolla,5,0.21100000000000002,0.1,0.25,0.059000000000000004,0.091,1,2019-20
Mamoudou Diarra,5,0.192,0.188,0.6,0,0,NA,2019-20
Chris McNeal,4,0.062,0.111,1,0,0,NA,2019-20
Mika Adams-Woods,3,0.068,0.13,1,0,0,NA,2019-20
Jeremiah Davenport,1,0.091,0.16699999999999998,1,0,0,NA,2019-20
Total,93,0.11199999999999999,0.114,0.608,0.027999999999999997,0.034,0.455,2019-20
