name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Trey Kellum,30,0.17800000000000002,0.207,0.7390000000000001,0.07400000000000001,0.10300000000000001,0.429,2013-14
Bobby King,25,0.262,0.281,0.762,0.087,0.077,0.25,2013-14
Pierre Crawford,17,0.368,0.23800000000000002,0.35700000000000004,0.073,0.071,0.33299999999999996,2013-14
Jomari Bradshaw,11,0.087,0.131,0.889,0.013999999999999999,0,0,2013-14
Walter Davis,10,0.303,0.391,0.9,0,0,NA,2013-14
Jamie Adams,6,0,0,NA,0.037000000000000005,0.062,0.5,2013-14
Willie Conner,5,0.2,0.25,0.6,0,0,NA,2013-14
Richie Spillier,4,0.13,0.28600000000000003,0.667,0.045,0,0,2013-14
Onyekachukwu Odi,4,0.14300000000000002,0.14300000000000002,0.33299999999999996,0.055999999999999994,0.2,1,2013-14
Reggie Lewis,3,0.038,0.067,1,0,0,NA,2013-14
Muhammad Abdul-Aleem,2,0.091,0.125,1,0,0,NA,2013-14
Christopher Rozier,2,0.125,0,0,0,0,NA,2013-14
D'Andre Bullard,1,0,0,NA,0.027999999999999997,0.111,1,2013-14
Total,120,0.141,0.168,0.691,0.031,0.043,0.409,2013-14
