start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.11,0.537,0.451,0.62,0.217,0.316,0.331,0.379,2014-15
"Rebound, 11-30 s",0.261,0.47700000000000004,0.251,0.529,0.361,0.373,0.38799999999999996,0.36,2014-15
"Opp score, 0-10 s",0.043,0.515,0.41200000000000003,0.5710000000000001,0.20600000000000002,0.28600000000000003,0.382,0.385,2014-15
"Opp score, 11-30 s",0.35100000000000003,0.507,0.268,0.591,0.355,0.444,0.377,0.33799999999999997,2014-15
"Steal, 0-10 s",0.077,0.6459999999999999,0.659,0.691,0.114,0.28600000000000003,0.228,0.46399999999999997,2014-15
"Steal, 11-30 s",0.034,0.35200000000000004,0.24100000000000002,0.5379999999999999,0.426,0.261,0.33299999999999996,0.222,2014-15
Transition,0.23,0.57,0.514,0.644,0.18,0.303,0.306,0.402,2014-15
