name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jarred Godfrey,430.99999999999994,0.525,0.498,0.39,0.619,0.17300000000000001,0.193,0.337,0.107,0.418,0.306,0.873,0.285,0.691,2019-20,PurdueFortWayne
Brian Patrick,301,0.547,0.523,0.309,0.581,0.29600000000000004,0.18600000000000003,0.429,0.083,0.505,0.349,0.9059999999999999,0.159,0.812,2019-20,PurdueFortWayne
Deonte Billups,250,0.5,0.47,0.46,0.48700000000000004,0.179,0.132,0.364,0.16699999999999998,0.408,0.324,0.909,0.32799999999999996,0.659,2019-20,PurdueFortWayne
Matt Holba,239,0.5750000000000001,0.5589999999999999,0.222,0.604,0.375,0.028999999999999998,0.14300000000000002,0,0.7490000000000001,0.374,0.91,0.23,0.691,2019-20,PurdueFortWayne
Marcus DeBerry,212,0.4690000000000001,0.45299999999999996,0.226,0.583,0.39299999999999996,0.193,0.268,0.182,0.58,0.309,0.9209999999999999,0.13699999999999998,0.69,2019-20,PurdueFortWayne
Demierre Black,176,0.49,0.457,0.449,0.57,0.133,0.324,0.386,0.136,0.22699999999999998,0.225,1,0.239,0.738,2019-20,PurdueFortWayne
Dylan Carl,163,0.595,0.595,0.564,0.8370000000000001,0.584,0.28800000000000003,0.23399999999999999,0.182,0.147,0.25,0.833,0.368,0.5670000000000001,2019-20,PurdueFortWayne
Tionne Rollins,84,0.33299999999999996,0.31,0.23800000000000002,0.45,0.111,0.095,0.25,0,0.667,0.179,1,0.155,0.615,2019-20,PurdueFortWayne
Cameron Benford,71,0.516,0.514,0.7609999999999999,0.593,0.5,0.19699999999999998,0.214,1,0.042,0.33299999999999996,1,0.31,0.5,2019-20,PurdueFortWayne
Josh Inkumsah,9,0.509,0.444,0.778,0.5710000000000001,0.5,0,NA,NA,0.222,0,NA,1.111,0.6,2019-20,PurdueFortWayne
Matt Havey,5,0.252,0.3,0,NA,NA,0.2,0,NA,0.8,0.25,1,0.4,0,2019-20,PurdueFortWayne
Rylen Grundy,4,0.606,0.625,0.5,0.5,1,0,NA,NA,0.5,0.5,1,0.5,0.5,2019-20,PurdueFortWayne
Total,1945,0.519,0.49700000000000005,0.376,0.605,0.312,0.17800000000000002,0.32899999999999996,0.149,0.446,0.316,0.909,0.251,0.67,2019-20,PurdueFortWayne
