shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.36700000000000005,0.602,0.081,0.655,2019-20,PurdueFortWayne
2pt Jumpers,0.213,0.397,0.051,0.419,2019-20,PurdueFortWayne
3pt Shots,0.42,0.345,0.013999999999999999,0.35,2019-20,PurdueFortWayne
