name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tre'Shawn Thurman,24,0.153,0.153,0.65,0.025,0.013999999999999999,0.25,2016-17,Omaha
Daniel Meyer,23,0.255,0.25,0.5710000000000001,0.45,1,0.33299999999999996,2016-17,Omaha
Zach Pirog,18,0.327,0.32299999999999995,0.625,0.125,0.28600000000000003,1,2016-17,Omaha
Zach Jackson,16,0.184,0.15,0.429,0.038,0,0,2016-17,Omaha
Tra-Deon Hollins,13,0.078,0.057,0.41700000000000004,0.015,0.045,1,2016-17,Omaha
Marcus Tyus,10,0.047,0.055999999999999994,0.667,0.045,0.037000000000000005,0.33299999999999996,2016-17,Omaha
Mitchell Hahn,9,0.111,0.034,0.2,0.019,0,0,2016-17,Omaha
JT Gibson,1,0,0,NA,0.048,0.14300000000000002,1,2016-17,Omaha
Daniel Norl,1,0,0,NA,0.037000000000000005,0.125,1,2016-17,Omaha
KJ Robinson,1,0.071,0.16699999999999998,1,0,0,NA,2016-17,Omaha
Total,116,0.128,0.11900000000000001,0.545,0.046,0.051,0.41700000000000004,2016-17,Omaha
