shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.341,0.625,0.08800000000000001,0.685,2016-17
2pt Jumpers,0.27,0.395,0.08,0.43,2016-17
3pt Shots,0.38799999999999996,0.369,0.003,0.37,2016-17
