shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.322,0.5870000000000001,0.08199999999999999,0.64,2018-19,UTSA
2pt Jumpers,0.278,0.391,0.046,0.409,2018-19,UTSA
3pt Shots,0.39899999999999997,0.324,0.006,0.327,2018-19,UTSA
