name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Byron Frohnen,16,0.10400000000000001,0.145,0.909,0.066,0.14300000000000002,0.75,2018-19,UTSA
Nick Allen,10,0.1,0.102,0.7140000000000001,0.046,0,0,2018-19,UTSA
Atem Bior,9,0.132,0.205,1,0,0,NA,2018-19,UTSA
Adrian Rodriguez,9,0.348,0.294,0.625,0.091,0,0,2018-19,UTSA
Adokiye Iyaye,7,0.113,0.171,1,0.067,0.125,1,2018-19,UTSA
Mitar Stanojevic,6,0.4,0.2,0.33299999999999996,0,NA,NA,2018-19,UTSA
Giovanni De Nicolao,5,0.026000000000000002,0,0,0.036000000000000004,0,0,2018-19,UTSA
Keaton Wallace,5,0.024,0.036000000000000004,1,0.018000000000000002,0.026000000000000002,0.5,2018-19,UTSA
Jhivvan Jackson,4,0.019,0.038,1,0.006,0,0,2018-19,UTSA
Toby Van Ry,1,0.2,0.33299999999999996,1,0,0,NA,2018-19,UTSA
Total,72,0.08800000000000001,0.111,0.778,0.025,0.022000000000000002,0.33299999999999996,2018-19,UTSA
