name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
A.J. Lawson,294,0.496,0.473,0.361,0.642,0.353,0.439,0.364,0.128,0.201,0.271,0.938,0.371,0.596,2016-17
J-Mychal Reese,244,0.54,0.496,0.258,0.619,0.179,0.47100000000000003,0.322,0.081,0.27,0.455,0.36700000000000005,0.418,0.725,2016-17
Derail Green,199,0.5790000000000001,0.5579999999999999,0.045,0.667,0.33299999999999996,0.231,0.457,0.429,0.7240000000000001,0.389,0.9109999999999999,0.18600000000000003,0.784,2016-17
Shane Temara,190,0.501,0.49200000000000005,0.374,0.7040000000000001,0.5,0.21100000000000002,0.225,0.444,0.41600000000000004,0.29100000000000004,0.87,0.226,0.5579999999999999,2016-17
Ja'Michael Brown,188,0.4260000000000001,0.41,0.25,0.617,0.345,0.20199999999999999,0.237,0.111,0.5479999999999999,0.252,0.846,0.17,0.594,2016-17
Ryan Woolridge,149,0.55,0.537,0.51,0.75,0.193,0.302,0.17800000000000002,0.125,0.188,0.35700000000000004,0.9,0.49,0.575,2016-17
Deckie Johnson,123,0.47200000000000003,0.39,0.187,0.478,0.273,0.276,0.382,0.154,0.537,0.242,0.875,0.39799999999999996,0.857,2016-17
Brice Rickey,120,0.457,0.38299999999999995,0.225,0.7040000000000001,0.684,0.767,0.293,0.40700000000000003,0.008,0,NA,0.542,0.708,2016-17
Jeremy Combs,96,0.555,0.562,0.573,0.818,0.622,0.406,0.231,0.444,0.021,0,NA,0.7190000000000001,0.507,2016-17
Allante Holston,86,0.4670000000000001,0.419,0.47700000000000004,0.634,0.26899999999999996,0.45299999999999996,0.256,0.8,0.07,0,NA,0.465,0.65,2016-17
Keith Frazier,31,0.479,0.46799999999999997,0.129,0.75,0.33299999999999996,0.258,0.125,1,0.613,0.368,0.7140000000000001,0.161,0.6,2016-17
Bryce Jackson,13,0.538,0.5379999999999999,0.5379999999999999,0.7140000000000001,0.6,0.462,0.33299999999999996,0.5,0,NA,NA,0,NA,2016-17
Jacob Gross,9,0.275,0.222,0.444,0.5,0.5,0.111,0,NA,0.444,0,NA,0.444,0.5,2016-17
DJ Draper,7.000000000000001,0.534,0.5710000000000001,0.14300000000000002,1,0,0.14300000000000002,0,NA,0.7140000000000001,0.4,1,0.429,0.33299999999999996,2016-17
Greg White-Pittman,0,0.526,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2016-17
Total,1748.9999999999998,0.506,0.47600000000000003,0.305,0.6759999999999999,0.374,0.36200000000000004,0.305,0.264,0.33299999999999996,0.32,0.8009999999999999,0.36200000000000004,0.6459999999999999,2016-17
