shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.324,0.611,0.055,0.647,2015-16,Dartmouth
2pt Jumpers,0.271,0.414,0.039,0.431,2015-16,Dartmouth
3pt Shots,0.405,0.34700000000000003,0.01,0.35,2015-16,Dartmouth
