shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.33,0.551,0.14300000000000002,0.643,2019-20
2pt Jumpers,0.258,0.28300000000000003,0.083,0.309,2019-20
3pt Shots,0.41200000000000003,0.311,0.015,0.316,2019-20
