name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Myles Johnson,41,0.28,0.26,0.625,0.03,0.1,1,2019-20
Harper Ron,13,0.10099999999999999,0.10099999999999999,0.636,0.012,0,0,2019-20
Caleb McConnell,12,0.18,0.231,0.667,0.022000000000000002,0,0,2019-20
Montez Mathis,12,0.096,0.094,0.455,0.02,0,0,2019-20
Akwasi Yeboah,11,0.131,0.135,0.636,0,0,NA,2019-20
Shaq Carter,9,0.184,0.21899999999999997,0.778,0,0,NA,2019-20
Geo Baker,5,0.027000000000000003,0.025,0.5,0.012,0.026000000000000002,1,2019-20
Jacob Young,5,0.023,0.03,0.667,0.042,0.067,0.5,2019-20
Paul Mulcahy,3,0.044000000000000004,0.069,1,0.055999999999999994,0,0,2019-20
Mamadou Doucoure,1,0.33299999999999996,0,0,0,0,NA,2019-20
Total,112,0.124,0.133,0.626,0.018000000000000002,0.016,0.33299999999999996,2019-20
