shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.42200000000000004,0.6,0.10800000000000001,0.6729999999999999,2013-14,SouthernUtah
2pt Jumpers,0.295,0.396,0.051,0.41700000000000004,2013-14,SouthernUtah
3pt Shots,0.28300000000000003,0.38,0.01,0.38299999999999995,2013-14,SouthernUtah
