shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.391,0.627,0.05,0.66,2013-14,Idaho
2pt Jumpers,0.285,0.377,0.031,0.39,2013-14,Idaho
3pt Shots,0.325,0.336,0.005,0.33799999999999997,2013-14,Idaho
