name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Diamond Stone,36,0.14800000000000002,0.14300000000000002,0.708,0.091,0.10400000000000001,0.41700000000000004,2015-16,Maryland
Robert Carter,19,0.177,0.16399999999999998,0.706,0.015,0.027999999999999997,1,2015-16,Maryland
Damonte Dodd,13,0.25,0.172,0.455,0.095,0.083,0.5,2015-16,Maryland
Jake Layman,12,0.122,0.11900000000000001,0.778,0.048,0.125,1,2015-16,Maryland
Michal Cekovsky,8,0.222,0.182,0.667,0.133,0,0,2015-16,Maryland
Jared Nickens,3,0.28600000000000003,0.25,0.5,0.05,0.111,1,2015-16,Maryland
Melo Trimble,1,0,0,NA,0.01,0.033,1,2015-16,Maryland
Rasheed Sulaimon,1,0,0,NA,0.009000000000000001,0,0,2015-16,Maryland
Ivan Bender,1,0.2,0.2,1,0,0,NA,2015-16,Maryland
Total,94,0.11900000000000001,0.109,0.6709999999999999,0.039,0.053,0.542,2015-16,Maryland
