name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Javier Langarica,27,0.25,0.326,0.6,0.042,0.055999999999999994,0.5,2018-19,GeorgeWashington
D.J. Williams,14,0.08800000000000001,0.113,0.636,0.011000000000000001,0.015,0.5,2018-19,GeorgeWashington
Justin Williams,13,0.19,0.184,0.636,0.07400000000000001,0.111,0.5,2018-19,GeorgeWashington
Justin Mazzulla,12,0.084,0.086,0.6,0.022000000000000002,0.043,0.5,2018-19,GeorgeWashington
Maceo Jack,10,0.087,0.08,0.5,0.044000000000000004,0,0,2018-19,GeorgeWashington
Arnaldo Toro,8,0.267,0.294,0.625,0,0,NA,2018-19,GeorgeWashington
Nolan Terry,4,0.031,0.034,0.5,0.034,0,0,2018-19,GeorgeWashington
Mezie Offurum,3,0.083,0,0,0.087,0.091,0.5,2018-19,GeorgeWashington
Marcus Littles,2,0.1,0.083,0.5,0,0,NA,2018-19,GeorgeWashington
Total,93,0.113,0.127,0.59,0.025,0.027000000000000003,0.385,2018-19,GeorgeWashington
