name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Travis McKie,28,0.188,0.193,0.64,0.040999999999999995,0,0,2012-13,WakeForest
Devin Thomas,28,0.155,0.129,0.478,0.077,0.095,0.4,2012-13,WakeForest
Tyler Cavanaugh,12,0.161,0.192,0.5,0.055999999999999994,0,0,2012-13,WakeForest
ADALA,9,0.11199999999999999,0.11900000000000001,0.556,0,0,NA,2012-13,WakeForest
Codi Miller-McIntyre,7,0.061,0.043,0.4,0.011000000000000001,0,0,2012-13,WakeForest
Aaron Rountree,5,0.278,0.267,0.8,0,0,NA,2012-13,WakeForest
Madison Jones,3,0.034,0.061,1,0.038,0.083,1,2012-13,WakeForest
Arnaud William Adala Moto,1,0.5,0.5,1,0,NA,NA,2012-13,WakeForest
Chase Fischer,1,0,0,NA,0,0,NA,2012-13,WakeForest
Total,94,0.11699999999999999,0.11800000000000001,0.575,0.025,0.019,0.25,2012-13,WakeForest
