name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Terry Allen,17,0.109,0.10800000000000001,0.643,0.033,0.031,0.33299999999999996,2013-14,Richmond
Deion Taylor,9,0.226,0.261,0.857,0.091,0.125,0.5,2013-14,Richmond
Trey Davis,8,0.068,0.085,0.8,0.038,0,0,2013-14,Richmond
Alonzo Nelson-Ododa,7,0.083,0.1,0.8,0.028999999999999998,0,0,2013-14,Richmond
Derrick Williams,5,0.122,0.10300000000000001,0.6,0,0,NA,2013-14,Richmond
Wayne Sparrow,3,0.055999999999999994,0.091,1,0.026000000000000002,0,0,2013-14,Richmond
Cedrick Lindsay,3,0.034,0.02,0.33299999999999996,0,0,NA,2013-14,Richmond
Shawndre' Jones,2,0.077,0,0,0.02,0.043,1,2013-14,Richmond
Kendall Anthony,2,0,0,NA,0.013999999999999999,0.043,1,2013-14,Richmond
Total,56,0.08,0.086,0.69,0.022000000000000002,0.025,0.385,2013-14,Richmond
