shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.33799999999999997,0.621,0.106,0.695,2013-14
2pt Jumpers,0.35200000000000004,0.309,0.11599999999999999,0.349,2013-14
3pt Shots,0.31,0.301,0.009000000000000001,0.304,2013-14
