shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.409,0.596,0.106,0.667,2016-17
2pt Jumpers,0.244,0.386,0.09300000000000001,0.425,2016-17
3pt Shots,0.34700000000000003,0.349,0.006999999999999999,0.35100000000000003,2016-17
