name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Scooter Gillette,27,0.245,0.301,0.815,0,0,NA,2013-14,FairleighDickinson
Mathias Seilund,22,0.23199999999999998,0.314,0.727,0,0,NA,2013-14,FairleighDickinson
Xavier Harris,20,0.23800000000000002,0.2,0.5329999999999999,0.185,0.1,0.2,2013-14,FairleighDickinson
Mike Owona,9,0.273,0.16699999999999998,0.33299999999999996,0.2,0,0,2013-14,FairleighDickinson
Sidney Sanders Jr,9,0.034,0.038,0.556,0,0,NA,2013-14,FairleighDickinson
Matt MacDonald,8,0.14300000000000002,0.07400000000000001,0.25,0,0,NA,2013-14,FairleighDickinson
Miles Mann,4,0.375,0,0,0.25,NA,0,2013-14,FairleighDickinson
Jayde Dawson,3,0.10300000000000001,0.083,0.33299999999999996,0,0,NA,2013-14,FairleighDickinson
Kyle Pearson,3,0.136,0.14300000000000002,0.667,0,0,NA,2013-14,FairleighDickinson
Mustafaa Jones,2,0,0,NA,0,0,NA,2013-14,FairleighDickinson
Total,107,0.127,0.145,0.604,0.024,0.009000000000000001,0.111,2013-14,FairleighDickinson
