shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.35100000000000003,0.583,0.109,0.655,2012-13
2pt Jumpers,0.309,0.35200000000000004,0.094,0.38799999999999996,2012-13
3pt Shots,0.34,0.365,0.01,0.368,2012-13
