shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.366,0.526,0.141,0.613,2019-20
2pt Jumpers,0.26,0.374,0.039,0.389,2019-20
3pt Shots,0.374,0.295,0.009000000000000001,0.298,2019-20
