name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Shayne Whittington,30,0.146,0.16899999999999998,0.833,0.038,0.047,0.5,2013-14,WesternMich.
Connar Tava,13,0.07,0.062,0.636,0.028999999999999998,0,0,2013-14,WesternMich.
Tucker Haymond,11,0.11900000000000001,0.111,0.625,0.073,0.111,0.33299999999999996,2013-14,WesternMich.
A.J. Avery,6,0.231,0.4,0.667,0.073,0.062,0.33299999999999996,2013-14,WesternMich.
Mario Matasovic,4,0.231,0.14300000000000002,0.33299999999999996,0.33299999999999996,NA,0,2013-14,WesternMich.
Kellen McCormick,2,0.5,0.5,1,0.071,0,0,2013-14,WesternMich.
David Brown,2,0,0,NA,0.035,0,0,2013-14,WesternMich.
Charles Harris,2,0.125,0.14300000000000002,1,0.16699999999999998,0,0,2013-14,WesternMich.
Taylor Perry,2,0.091,0.091,0.5,0,0,NA,2013-14,WesternMich.
Jared Klein,1,0.071,0.1,1,0,0,NA,2013-14,WesternMich.
Austin Richie,1,0,0,NA,0,0,NA,2013-14,WesternMich.
Total,74,0.085,0.092,0.722,0.040999999999999995,0.031,0.263,2013-14,WesternMich.
