start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.12300000000000001,0.479,0.49200000000000005,0.5529999999999999,0.215,0.415,0.293,0.268,2013-14,GeorgiaTech
"Rebound, 11-30 s",0.24600000000000002,0.436,0.276,0.5329999999999999,0.45899999999999996,0.337,0.265,0.337,2013-14,GeorgiaTech
"Opp score, 0-10 s",0.066,0.5489999999999999,0.35,0.8059999999999999,0.272,0.28600000000000003,0.379,0.33299999999999996,2013-14,GeorgiaTech
"Opp score, 11-30 s",0.392,0.45399999999999996,0.242,0.578,0.419,0.384,0.33899999999999997,0.301,2013-14,GeorgiaTech
"Steal, 0-10 s",0.05,0.565,0.636,0.735,0.16899999999999998,0.231,0.195,0.2,2013-14,GeorgiaTech
"Steal, 11-30 s",0.027999999999999997,0.466,0.22699999999999998,0.5,0.523,0.348,0.25,0.455,2013-14,GeorgiaTech
Transition,0.239,0.516,0.48200000000000004,0.654,0.221,0.341,0.29600000000000004,0.282,2013-14,GeorgiaTech
