shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.332,0.529,0.146,0.619,2014-15,Temple
2pt Jumpers,0.34,0.33899999999999997,0.076,0.36700000000000005,2014-15,Temple
3pt Shots,0.32799999999999996,0.314,0.019,0.32,2014-15,Temple
