shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.318,0.6629999999999999,0.048,0.6970000000000001,2014-15,Oakland
2pt Jumpers,0.325,0.385,0.039,0.4,2014-15,Oakland
3pt Shots,0.35700000000000004,0.369,0.003,0.37,2014-15,Oakland
