shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.37200000000000005,0.598,0.07200000000000001,0.644,2016-17
2pt Jumpers,0.215,0.32299999999999995,0.065,0.345,2016-17
3pt Shots,0.413,0.34700000000000003,0.009000000000000001,0.35,2016-17
