shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.348,0.536,0.16899999999999998,0.6459999999999999,2016-17
2pt Jumpers,0.294,0.355,0.068,0.381,2016-17
3pt Shots,0.358,0.365,0.005,0.36700000000000005,2016-17
