name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
TJ Leaf,32,0.159,0.159,0.774,0.008,0.018000000000000002,1,2016-17
Thomas Welsh,20,0.309,0.35600000000000004,0.941,0.015,0.019,0.667,2016-17
Ike Anigbogu,16,0.24600000000000002,0.22699999999999998,0.625,0,0,NA,2016-17
Lonzo Ball,8,0.065,0.07200000000000001,0.875,0,0,NA,2016-17
Gyorgy Goloman,8,0.11800000000000001,0.10400000000000001,0.625,0,0,NA,2016-17
Isaac Hamilton,5,0.02,0,0,0.024,0.02,0.33299999999999996,2016-17
Bryce Alford,3,0.016,0.034,1,0.037000000000000005,0.036000000000000004,0.5,2016-17
Aaron Holiday,2,0.01,0,0,0.013000000000000001,0,0,2016-17
Armani Dodson,1,NA,NA,NA,1,1,1,2016-17
Total,95,0.10800000000000001,0.114,0.75,0.016,0.02,0.545,2016-17
