shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.293,0.562,0.161,0.67,2017-18,UTArlington
2pt Jumpers,0.263,0.375,0.07,0.40299999999999997,2017-18,UTArlington
3pt Shots,0.444,0.335,0.008,0.33799999999999997,2017-18,UTArlington
