shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.287,0.629,0.09699999999999999,0.6970000000000001,2017-18
2pt Jumpers,0.256,0.353,0.037000000000000005,0.366,2017-18
3pt Shots,0.457,0.354,0.006999999999999999,0.35700000000000004,2017-18
