name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Egidijus Mockevicius,26,0.077,0.066,0.5329999999999999,0.16899999999999998,0.14300000000000002,0.364,2014-15
Mislav Brzoja,14,0.10400000000000001,0.13699999999999998,1,0.13,0,0,2014-15
Adam Wing,7,0.068,0.064,0.6,0.033,0.038,0.5,2014-15
Jaylon Moore,6,0.10300000000000001,0.109,0.833,0,0,NA,2014-15
D.J. Balentine,4,0.021,0.033,1,0.004,0,0,2014-15
David Howard,4,0.10800000000000001,0.083,0.5,0,0,NA,2014-15
Blake Simmons,3,0.028999999999999998,0.02,0.5,0.024,0,0,2014-15
Duane Gibson,1,0,0,NA,0.018000000000000002,0,0,2014-15
Christian Benzon,1,0.048,0.1,1,0,0,NA,2014-15
Total,66,0.055999999999999994,0.059000000000000004,0.69,0.036000000000000004,0.021,0.217,2014-15
