name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Travis Wallace,35,0.177,0.193,0.647,0.011000000000000001,0.033,1,2011-12,NorthFlorida
Andy Diaz,28,0.129,0.168,0.857,0.113,0,0,2011-12,NorthFlorida
David Jeune,17,0.37799999999999995,0.46399999999999997,0.765,0,0,NA,2011-12,NorthFlorida
Matt Sauey,14,0.165,0.18,0.7859999999999999,0,0,NA,2011-12,NorthFlorida
Charles McRoy,10,0.243,0.304,0.778,0.027000000000000003,0.071,1,2011-12,NorthFlorida
Fred Landers,5,0.14300000000000002,0.125,0.5,0.048,0,0,2011-12,NorthFlorida
Jerron Granberry,4,0.1,0,0,0.042,0,0,2011-12,NorthFlorida
Parker Smith,3,0.077,0.16699999999999998,1,0.012,0,0,2011-12,NorthFlorida
Jimmy Williams,3,0.039,0.067,1,0,0,NA,2011-12,NorthFlorida
Total,119,0.153,0.183,0.733,0.027000000000000003,0.012,0.154,2011-12,NorthFlorida
