start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.105,0.429,0.223,0.436,0.44,0.364,0.337,0.33899999999999997,2013-14,NorthCarolina
"Rebound, 11-30 s",0.218,0.467,0.149,0.63,0.519,0.39899999999999997,0.331,0.33299999999999996,2013-14,NorthCarolina
"Score, 0-10 s",0.055999999999999994,0.495,0.258,0.667,0.355,0.364,0.387,0.33299999999999996,2013-14,NorthCarolina
"Score, 11-30 s",0.429,0.431,0.14300000000000002,0.598,0.475,0.392,0.382,0.278,2013-14,NorthCarolina
"Steal, 0-10 s",0.053,0.58,0.273,0.708,0.42,0.595,0.307,0.29600000000000004,2013-14,NorthCarolina
"Steal, 11-30 s",0.032,0.565,0.111,1,0.593,0.344,0.29600000000000004,0.562,2013-14,NorthCarolina
Transition,0.214,0.483,0.244,0.575,0.413,0.42200000000000004,0.34299999999999997,0.32799999999999996,2013-14,NorthCarolina
