name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Chane Behanan,57,0.231,0.209,0.5710000000000001,0.142,0.055999999999999994,0.133,2012-13,Louisville
Gorgui Dieng,41,0.353,0.366,0.722,0.038,0.037000000000000005,0.4,2012-13,Louisville
Montrezl Harrell,26,0.187,0.174,0.652,0.067,0.182,0.667,2012-13,Louisville
Stephan Van Treese,16,0.441,0.423,0.733,0.16699999999999998,NA,0,2012-13,Louisville
Russ Smith,14,0.021,0.026000000000000002,0.75,0.051,0.036000000000000004,0.222,2012-13,Louisville
Luke Hancock,6,0.081,0.087,0.667,0.065,0,0,2012-13,Louisville
Wayne Blackshear,5,0.077,0,0,0.018000000000000002,0.043,1,2012-13,Louisville
Zach Price,3,0.28600000000000003,0.4,1,0.125,0,0,2012-13,Louisville
Kevin Ware,2,0.019,0.028999999999999998,1,0.023,0.111,1,2012-13,Louisville
Peyton Siva,1,0.008,0.013999999999999999,1,0,0,NA,2012-13,Louisville
Jordan Bond,1,1,NA,0,NA,NA,NA,2012-13,Louisville
Total,172,0.145,0.145,0.644,0.055,0.043,0.263,2012-13,Louisville
