name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dan Trist,23,0.128,0.183,1,0.047,0.054000000000000006,0.5,2013-14
Seth Hinrichs,15,0.204,0.212,0.7,0.052000000000000005,0.044000000000000004,0.4,2013-14
Michael Hoffman,9,0.318,0.429,0.857,0.05,0.053,0.5,2013-14
Ben Freeland,5,0.16699999999999998,0.14300000000000002,0.5,0.16699999999999998,0.222,0.667,2013-14
Nathaniel Musters,4,0.33299999999999996,0.375,1,0.055999999999999994,0,0,2013-14
Alan Flannigan,4,0.15,0.091,0.33299999999999996,0.023,0,0,2013-14
Joey Ptasinski,3,0.054000000000000006,0.037000000000000005,0.5,0.024,0,0,2013-14
Bryce Scott,3,0,0,NA,0.027000000000000003,0,0,2013-14
Monty Boykins,2,0.11800000000000001,0,0,0,0,NA,2013-14
Nick Lindner,1,0,0,NA,0.016,0,0,2013-14
Total,69,0.092,0.11699999999999999,0.773,0.04,0.035,0.375,2013-14
