name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Paul Reed,39,0.158,0.15,0.655,0.09699999999999999,0.11800000000000001,0.444,2018-19
Jaylen Butz,31,0.214,0.247,0.7,0.033,0,0,2018-19
Femi Olujobi,21,0.126,0.11,0.632,0.023,0,0,2018-19
Max Strus,7,0.027999999999999997,0.013999999999999999,0.33299999999999996,0,0,NA,2018-19
Devin Gage,5,0.037000000000000005,0.036000000000000004,0.5,0.008,0.023,1,2018-19
Eli Cain,4,0.032,0.039,0.667,0.009000000000000001,0,0,2018-19
Lyrik Shreiner,2,0.069,0,0,0,0,NA,2018-19
Flynn Cameron,2,0.083,0.077,0.5,0,NA,NA,2018-19
Jalen Coleman-Lands,1,0.14300000000000002,0,0,0,0,NA,2018-19
Total,112,0.11,0.11,0.624,0.023,0.021,0.35700000000000004,2018-19
