shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.38299999999999995,0.514,0.09699999999999999,0.57,2018-19
2pt Jumpers,0.28,0.39799999999999996,0.021,0.406,2018-19
3pt Shots,0.337,0.34,0.005,0.342,2018-19
