shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.317,0.6629999999999999,0.063,0.708,2012-13,Lafayette
2pt Jumpers,0.361,0.379,0.094,0.419,2012-13,Lafayette
3pt Shots,0.322,0.36200000000000004,0.012,0.366,2012-13,Lafayette
