start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.129,0.505,0.45,0.6890000000000001,0.27,0.278,0.28,0.28600000000000003,2016-17
"Rebound, 11-30 s",0.231,0.45799999999999996,0.244,0.529,0.44299999999999995,0.335,0.314,0.384,2016-17
"Opp score, 0-10 s",0.039,0.5329999999999999,0.36700000000000005,0.818,0.267,0.312,0.36700000000000005,0.273,2016-17
"Opp score, 11-30 s",0.409,0.44799999999999995,0.239,0.5760000000000001,0.42700000000000005,0.348,0.33399999999999996,0.322,2016-17
"Steal, 0-10 s",0.043,0.659,0.652,0.767,0.182,0.25,0.16699999999999998,0.455,2016-17
"Steal, 11-30 s",0.017,0.442,0.192,0.8,0.385,0.6,0.423,0.091,2016-17
Transition,0.21100000000000002,0.541,0.475,0.7290000000000001,0.252,0.28,0.273,0.303,2016-17
