name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Markell Lodge,28,0.307,0.305,0.7829999999999999,0.5,0.25,0.2,2016-17,SaintJoseph's
Javon Baumann,20,0.43200000000000005,0.419,0.684,0.091,0,0,2016-17,SaintJoseph's
Charlie Brown,14,0.318,0.25,0.429,0,0,NA,2016-17,SaintJoseph's
Brendan Casper,11,0.196,0.147,0.455,0,0,NA,2016-17,SaintJoseph's
Jai Williams,10,0.258,0.22699999999999998,0.625,0.2,0,0,2016-17,SaintJoseph's
Nick Robinson,7,0.122,0.154,0.667,0.019,0,0,2016-17,SaintJoseph's
Chris Clover,4,0.055,0.111,1,0.01,0,0,2016-17,SaintJoseph's
Lamarr Kimble,4,0.045,0.023,0.25,0,0,NA,2016-17,SaintJoseph's
James Demery,4,0.039,0.015,0.25,0,0,NA,2016-17,SaintJoseph's
Shavar Newkirk,3,0.07,0.115,1,0,0,NA,2016-17,SaintJoseph's
Kyle Thompson,1,1,NA,0,0,NA,NA,2016-17,SaintJoseph's
Gerald Blount,1,1,NA,0,0,NA,NA,2016-17,SaintJoseph's
Total,107,0.16399999999999998,0.16399999999999998,0.608,0.015,0.005,0.1,2016-17,SaintJoseph's
