name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Roydell Brown,33,0.171,0.23199999999999998,0.8390000000000001,0.059000000000000004,0,0,2018-19,McNeese
Shamarkus Kennedy,31,0.158,0.11800000000000001,0.536,0.051,0,0,2018-19,McNeese
Malik Hines,28,0.235,0.258,0.708,0.09300000000000001,0.17600000000000002,0.75,2018-19,McNeese
Adrian Brown,7,0.41200000000000003,0.33299999999999996,0.28600000000000003,0,0,NA,2018-19,McNeese
Will Robinson,5,0.043,0,0,0.064,0.14300000000000002,0.667,2018-19,McNeese
Kevin Hunt,4,0.042,0.031,0.33299999999999996,0.028999999999999998,0,0,2018-19,McNeese
Jarren Greenwood,2,0.03,0.03,0.5,0,0,NA,2018-19,McNeese
James Harvey,1,0.027000000000000003,0,0,0,0,NA,2018-19,McNeese
Myles Hutchinson,1,0.16699999999999998,0,0,0,0,NA,2018-19,McNeese
Trey Touchet,1,0.019,0,0,0,0,NA,2018-19,McNeese
Total,113,0.13,0.136,0.62,0.04,0.040999999999999995,0.385,2018-19,McNeese
