name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Scottie James,33,0.157,0.17800000000000002,0.742,0.044000000000000004,0.05,0.5,2019-20
Myo Baxter-Bell,9,0.07,0.062,0.5,0.026000000000000002,0,0,2019-20
Kyle Rode,8,0.276,0.368,0.875,0,0,NA,2019-20
Georgie Pacheco-Ortiz,4,0.039,0.05,1,0.024,0.03,0.5,2019-20
Shiloh Robinson,4,0.105,0.087,0.5,0,0,NA,2019-20
Blake Preston,4,0.2,0.1,0.25,0,0,NA,2019-20
Caleb Homesley,4,0.016,0.026000000000000002,1,0.02,0,0,2019-20
Elijah Cuffee,3,0.039,0,0,0,0,NA,2019-20
Darius McGhee,3,0.073,0.038,0.33299999999999996,0,0,NA,2019-20
Brendan Newton,3,0.25,0.25,0.667,0,NA,NA,2019-20
Total,75,0.098,0.102,0.657,0.019,0.013000000000000001,0.28600000000000003,2019-20
