shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35100000000000003,0.55,0.092,0.606,2019-20,Liberty
2pt Jumpers,0.256,0.308,0.067,0.33,2019-20,Liberty
3pt Shots,0.392,0.293,0.011000000000000001,0.29600000000000004,2019-20,Liberty
