name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Marcus Lee,46,0.276,0.272,0.7140000000000001,0.078,0.051,0.273,2017-18
Kingsley Okoroh,27,0.263,0.34299999999999997,0.8,0.10800000000000001,0.091,0.25,2017-18
Justice Sueing,20,0.11800000000000001,0.153,0.846,0.06,0.09300000000000001,0.5710000000000001,2017-18
Juhwan Harris-Dyson,14,0.08199999999999999,0.09699999999999999,0.75,0.188,0.375,0.5,2017-18
Don Coleman,12,0.054000000000000006,0.077,0.667,0.027000000000000003,0.043,0.33299999999999996,2017-18
Roman Davis,11,0.42100000000000004,0.6,0.75,0.115,0.2,0.33299999999999996,2017-18
Cole Welle,7,0.5,1,1,0.625,NA,0,2017-18
Nick Hamilton,4,0.182,0.182,0.5,0,0,NA,2017-18
Darius McNeill,3,0.031,0.059000000000000004,1,0,0,NA,2017-18
Grant Anticevich,3,0.3,0.2,0.33299999999999996,0,0,NA,2017-18
Deschon Winston,1,0,0,NA,0.091,0,0,2017-18
Total,148,0.142,0.179,0.737,0.071,0.071,0.312,2017-18
