name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Max Rothschild,19,0.131,0.086,0.41200000000000003,0.032,0.059000000000000004,0.5,2017-18,Penn
AJ Brodeur,14,0.068,0.084,0.833,0.023,0.025,0.5,2017-18,Penn
Ryan Betley,9,0.079,0.043,0.28600000000000003,0.02,0.053,1,2017-18,Penn
Caleb Wood,5,0.066,0.067,0.75,0.059000000000000004,0.16699999999999998,1,2017-18,Penn
Darnell Foreman,5,0.027999999999999997,0.03,0.667,0.015,0,0,2017-18,Penn
Eddie Scott,4,0.364,0.4,1,0,0,NA,2017-18,Penn
Antonio Woods,3,0.028999999999999998,0.053,1,0,0,NA,2017-18,Penn
Jackson Donahue,2,0.154,0,0,0,0,NA,2017-18,Penn
Jake Silpe,1,0,0,NA,0.2,0.25,1,2017-18,Penn
Matt MacDonald,1,0.111,0.125,1,0,NA,NA,2017-18,Penn
Total,63,0.07,0.067,0.596,0.021,0.036000000000000004,0.625,2017-18,Penn
