shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.34600000000000003,0.59,0.09,0.648,2017-18
2pt Jumpers,0.324,0.34600000000000003,0.039,0.361,2017-18
3pt Shots,0.33,0.295,0.009000000000000001,0.298,2017-18
