shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.275,0.657,0.057999999999999996,0.698,2017-18,GeorgeMason
2pt Jumpers,0.33,0.397,0.08800000000000001,0.435,2017-18,GeorgeMason
3pt Shots,0.395,0.353,0.008,0.355,2017-18,GeorgeMason
