name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Isaiah Martin,10,0.114,0.14800000000000002,0.9,0,0,NA,2018-19,FloridaA&M
D.J. Jones,9,0.129,0.15,0.75,0.006999999999999999,0,0,2018-19,FloridaA&M
M.J. Randolph,9,0.042,0.049,0.75,0.066,0.083,0.5,2018-19,FloridaA&M
Tracy Hector,8,0.12300000000000001,0.161,0.625,0,0,NA,2018-19,FloridaA&M
Ifeanyl Umezurike,6,0.026000000000000002,0.04,1,0.161,0.222,0.4,2018-19,FloridaA&M
Nasir Core,4,0.111,0.21100000000000002,1,0,0,NA,2018-19,FloridaA&M
Kamron Reaves,2,0.032,0.055999999999999994,1,0,0,NA,2018-19,FloridaA&M
Bryce Moragne,2,0,0,NA,0.03,0.038,0.5,2018-19,FloridaA&M
Melton Rod,1,0,0,NA,0,0,NA,2018-19,FloridaA&M
Justin Ravenal,1,0,0,NA,0.012,0,0,2018-19,FloridaA&M
Richard Anderson,1,0,0,NA,0.053,0,0,2018-19,FloridaA&M
Total,53,0.073,0.099,0.8059999999999999,0.021,0.02,0.35700000000000004,2018-19,FloridaA&M
