shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.326,0.565,0.111,0.635,2019-20,Yale
2pt Jumpers,0.26899999999999996,0.325,0.057,0.344,2019-20,Yale
3pt Shots,0.405,0.309,0.011000000000000001,0.313,2019-20,Yale
