shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.272,0.643,0.068,0.6890000000000001,2016-17
2pt Jumpers,0.284,0.428,0.057999999999999996,0.455,2016-17
3pt Shots,0.444,0.33799999999999997,0.006,0.34,2016-17
