shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.385,0.595,0.071,0.64,2019-20,NorthAla.
2pt Jumpers,0.278,0.34299999999999997,0.048,0.361,2019-20,NorthAla.
3pt Shots,0.33799999999999997,0.336,0.005,0.33799999999999997,2019-20,NorthAla.
