name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Marcel Boyd,20,0.23199999999999998,0.308,0.632,0.055999999999999994,0,0,2013-14,Howard
Oliver Ellison,17,0.261,0.26899999999999996,0.583,0.33299999999999996,0.14300000000000002,0.2,2013-14,Howard
Prince Okoroh,16,0.057999999999999996,0.076,0.636,0.028999999999999998,0.019,0.2,2013-14,Howard
Tyler Stone,15,0.18,0.27,0.909,0.111,0.111,0.25,2013-14,Howard
Solomon Mangham,11,0.157,0.28600000000000003,0.75,0.053,0,0,2013-14,Howard
James Daniel,4,0.022000000000000002,0,0,0,0,NA,2013-14,Howard
James Miller,4,0.107,0.11800000000000001,0.667,0.04,0.1,1,2013-14,Howard
Kofi Andoh,3,0.1,0.154,0.667,0,0,NA,2013-14,Howard
Damon Collins,2,0.021,0.055999999999999994,1,0.032,0,0,2013-14,Howard
Emmanual Okoro,1,1,1,1,NA,NA,NA,2013-14,Howard
Total,93,0.10800000000000001,0.154,0.6759999999999999,0.039,0.026000000000000002,0.2,2013-14,Howard
