name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Sean Sheldon,21,0.14300000000000002,0.12,0.556,0.064,0.08,0.667,2015-16,William&Mary
Greg Malinowski,12,0.2,0.222,0.727,0.03,0,0,2015-16,William&Mary
Terry Tarpey,12,0.08800000000000001,0.1,0.727,0.023,0,0,2015-16,William&Mary
Jack Whitman,6,0.11900000000000001,0.087,0.4,0.077,0,0,2015-16,William&Mary
Daniel Dixon,6,0.061,0.021,0.2,0.02,0.067,1,2015-16,William&Mary
Omar Prewitt,6,0.040999999999999995,0.052000000000000005,0.833,0,0,NA,2015-16,William&Mary
Hunter Seacat,5,0.22699999999999998,0.133,0.4,0,0,NA,2015-16,William&Mary
David Cohn,4,0.037000000000000005,0.023,0.33299999999999996,0.018000000000000002,0.048,1,2015-16,William&Mary
Paul Rowley,1,1,1,1,NA,NA,NA,2015-16,William&Mary
Oliver Tot,1,0,0,NA,0.16699999999999998,0,0,2015-16,William&Mary
Total,74,0.091,0.086,0.585,0.023,0.025,0.444,2015-16,William&Mary
