name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Dwayne Lathan,276,0.5650000000000001,0.495,0.377,0.644,0.522,0.33299999999999996,0.413,0.184,0.29,0.262,0.81,0.54,0.799,2011-12,IndianaSt.
Carl Richard,264,0.492,0.451,0.22,0.517,0.633,0.47,0.355,0.295,0.311,0.366,0.9670000000000001,0.24600000000000002,0.8,2011-12,IndianaSt.
Jake Odum,250.99999999999997,0.534,0.452,0.371,0.602,0.018000000000000002,0.418,0.33299999999999996,0.028999999999999998,0.21100000000000002,0.28300000000000003,0.4,0.705,0.74,2011-12,IndianaSt.
Myles Walker,225.99999999999997,0.48400000000000004,0.46,0.434,0.602,0.746,0.5660000000000001,0.35200000000000004,0.622,0,NA,NA,0.358,0.593,2011-12,IndianaSt.
Jordan Printy,218.00000000000003,0.516,0.495,0.06,0.615,0.5,0.179,0.179,0.28600000000000003,0.7609999999999999,0.373,0.6940000000000001,0.151,0.758,2011-12,IndianaSt.
Rj Mahurin,173,0.526,0.488,0.191,0.606,0.65,0.254,0.341,0.467,0.555,0.344,0.97,0.405,0.6859999999999999,2011-12,IndianaSt.
Steve McWhorter,133,0.443,0.425,0.226,0.5,0.4,0.519,0.406,0.607,0.256,0.265,0.889,0.233,0.581,2011-12,IndianaSt.
Lucas Eitel,73,0.598,0.5820000000000001,0.17800000000000002,0.5379999999999999,0.7140000000000001,0.151,0.364,0.5,0.6709999999999999,0.429,1,0.233,0.706,2011-12,IndianaSt.
Justin Gant,56.99999999999999,0.511,0.474,0.368,0.619,0.6920000000000001,0.439,0.32,0.5,0.193,0.364,0.75,0.386,0.682,2011-12,IndianaSt.
Jake Kitchell,40,0.697,0.7120000000000001,0.525,0.762,0.75,0.225,0.556,0.6,0.25,0.5,1,0.275,0.545,2011-12,IndianaSt.
Koang Doluony,8,0.318,0.312,0.125,1,0,0,NA,NA,0.875,0.14300000000000002,1,0.375,0.33299999999999996,2011-12,IndianaSt.
Total,1719.0000000000002,0.522,0.478,0.282,0.602,0.507,0.376,0.354,0.36700000000000005,0.342,0.342,0.821,0.38299999999999995,0.721,2011-12,IndianaSt.
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12,IndianaSt.
