shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.374,0.599,0.07,0.644,2015-16,UtahSt.
2pt Jumpers,0.258,0.353,0.054000000000000006,0.374,2015-16,UtahSt.
3pt Shots,0.368,0.344,0.013999999999999999,0.349,2015-16,UtahSt.
