name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Thomas Bruce,14,0.115,0.11699999999999999,0.583,0.031,0,0,2016-17,Binghamton
Bobby Ahearn,12,0.128,0.127,0.667,0,0,NA,2016-17,Binghamton
Willie Rodriguez,11,0.099,0.073,0.5,0.028999999999999998,0,0,2016-17,Binghamton
Dusan Perovic,5,0.062,0,0,0.031,0,0,2016-17,Binghamton
John Rinaldi,5,0.09699999999999999,0,0,0.16699999999999998,0.33299999999999996,1,2016-17,Binghamton
Everson Davis,4,0.052000000000000005,0.062,0.5,0,0,NA,2016-17,Binghamton
Marlon Beck II,2,0,0,NA,0,0,NA,2016-17,Binghamton
J.C. Show,2,0,0,NA,0.027999999999999997,0.067,1,2016-17,Binghamton
Jordan McRae,2,0.4,0.33299999999999996,0.5,0,0,NA,2016-17,Binghamton
John Schurman,2,0.33299999999999996,0,0,0.2,0,0,2016-17,Binghamton
Fard Muhammad,2,0.077,0.111,0.5,0,0,NA,2016-17,Binghamton
Total,61,0.076,0.066,0.489,0.02,0.018000000000000002,0.33299999999999996,2016-17,Binghamton
