shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.36,0.585,0.098,0.649,2016-17
2pt Jumpers,0.261,0.391,0.019,0.39899999999999997,2016-17
3pt Shots,0.379,0.361,0.006999999999999999,0.364,2016-17
