name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Tyree Appleby,350,0.581,0.526,0.337,0.525,0.113,0.12,0.262,0.273,0.5429999999999999,0.389,0.527,0.48,0.78,2018-19
Rashad Williams,274,0.583,0.5710000000000001,0.066,0.5,0.222,0.12,0.33299999999999996,0.091,0.8140000000000001,0.408,0.9229999999999999,0.109,0.767,2018-19
Jaalam Hill,235,0.607,0.613,0.609,0.6709999999999999,0.6559999999999999,0.306,0.45799999999999996,0.5760000000000001,0.085,0.5,1,0.204,0.521,2018-19
Stefan Kenic,225.99999999999997,0.548,0.518,0.243,0.6,0.515,0.217,0.49,0.25,0.54,0.32799999999999996,0.925,0.31,0.7140000000000001,2018-19
Seth Millner,195,0.5,0.469,0.349,0.5589999999999999,0.447,0.231,0.35600000000000004,0.188,0.42100000000000004,0.305,0.96,0.272,0.698,2018-19
Algevon Eichelberger,130,0.483,0.465,0.731,0.537,0.49,0.262,0.235,0.625,0.008,1,1,0.5920000000000001,0.519,2018-19
Kasheem Thomas,128,0.542,0.5,0.36700000000000005,0.489,0.261,0.141,0.111,0.5,0.49200000000000005,0.413,0.8079999999999999,0.36700000000000005,0.745,2018-19
Dibaji Walker,97,0.533,0.526,0.20600000000000002,0.7,0.214,0.175,0.41200000000000003,0.14300000000000002,0.619,0.33299999999999996,0.95,0.196,0.579,2018-19
Dontel Highsmith,91,0.5640000000000001,0.5,0.396,0.556,0.4,0.099,0.33299999999999996,0.33299999999999996,0.505,0.326,0.9329999999999999,0.418,0.8420000000000001,2018-19
Deante Johnson,91,0.355,0.341,0.462,0.429,0.556,0.462,0.31,0.462,0.077,0,NA,0.341,0.419,2018-19
Aleksa Popovic,13,0.4300000000000001,0.423,0.231,0.667,0.5,0.385,0.4,0.5,0.385,0.2,1,0.154,0.5,2018-19
Gregory Kolomoisky,3,0,0,0,NA,NA,0.667,0,NA,0.33299999999999996,0,NA,0,NA,2018-19
David Payne,1,0.256,0,0,NA,NA,1,0,NA,0,NA,NA,2,0.5,2018-19
"YARBROUGH,MILIK",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19
Total,1834,0.545,0.518,0.35200000000000004,0.5670000000000001,0.434,0.201,0.35200000000000004,0.36200000000000004,0.447,0.37,0.825,0.319,0.682,2018-19
