name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jaalam Hill,29,0.182,0.156,0.5770000000000001,0.042,0,0,2018-19
Algevon Eichelberger,20,0.2,0.21600000000000003,0.579,0.028999999999999998,0,0,2018-19
Deante Johnson,15,0.23800000000000002,0.444,0.8,0.11900000000000001,0.154,0.4,2018-19
Stefan Kenic,15,0.2,0.212,0.636,0.08199999999999999,0.042,0.25,2018-19
Seth Millner,14,0.147,0.105,0.4,0.08900000000000001,0.062,0.25,2018-19
Dibaji Walker,4,0.1,0.071,0.5,0.11800000000000001,0.28600000000000003,1,2018-19
Tyree Appleby,2,0.008,0.016,1,0.024,0.091,1,2018-19
Dontel Highsmith,2,0.055999999999999994,0.05,0.5,0,0,NA,2018-19
Rashad Williams,1,0.055999999999999994,0,0,0,0,NA,2018-19
Total,102,0.127,0.131,0.585,0.054000000000000006,0.054000000000000006,0.35,2018-19
